#
#  CIJET_MassBin-4200-8000_cteq66_8000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.55767e-03      2.03038e-06        0.130      40
   2.0        3.0      8.03177e-04      1.06499e-06        0.133      43
   3.0        4.0      4.93300e-04      9.21696e-07        0.187      43
   4.0        5.0      3.33862e-04      5.52753e-07        0.166       8
   5.0        6.0      2.39825e-04      7.35002e-07        0.306      12
   6.0        7.0      1.81208e-04      4.48073e-07        0.247      13
   7.0        8.0      1.41346e-04      2.69615e-07        0.191      13
   8.0        9.0      1.13177e-04      3.41940e-07        0.302      13
   9.0       10.0      9.29142e-05      5.05505e-07        0.544      12
  10.0       12.0      7.16269e-05      2.73569e-07        0.382      13
  12.0       14.0      5.29731e-05      1.82135e-07        0.344      13
  14.0       16.0      4.11154e-05      2.35880e-07        0.574      13
