#
#  CIJET_MassBin-3600-4200_cteq66_14000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.41620e-05      9.65811e-07        2.187      40
   2.0        3.0      3.44281e-06      8.02436e-07       23.308      43
   3.0        4.0     -1.23144e-05      7.35955e-07        5.976      43
   4.0        5.0     -1.83033e-05      5.16110e-07        2.820      12
   5.0        6.0     -1.97250e-05      3.92741e-07        1.991      12
   6.0        7.0     -1.97815e-05      5.14892e-07        2.603      13
   7.0        8.0     -1.87577e-05      5.72118e-07        3.050      13
   8.0        9.0     -1.71977e-05      4.95112e-07        2.879      13
   9.0       10.0     -1.56192e-05      6.82098e-07        4.367      13
  10.0       12.0     -1.34065e-05      3.58058e-07        2.671      13
  12.0       14.0     -1.05242e-05      2.90817e-07        2.763      13
  14.0       16.0     -8.39346e-06      3.40541e-07        4.057      13
