#
#  CIJET_MassBin-3600-4200_CT10nlo_6000_RR+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.70725e-03      9.33906e-06        0.139      40
   2.0        3.0      3.27226e-03      6.07921e-06        0.186      43
   3.0        4.0      1.90116e-03      5.94791e-06        0.313      43
   4.0        5.0      1.22408e-03      2.53909e-06        0.207      12
   5.0        6.0      8.45600e-04      2.83549e-06        0.335      12
   6.0        7.0      6.11777e-04      2.46649e-06        0.403      13
   7.0        8.0      4.60238e-04      2.36486e-06        0.514      13
   8.0        9.0      3.56654e-04      1.91077e-06        0.536      13
   9.0       10.0      2.83077e-04      2.09251e-06        0.739      13
  10.0       12.0      2.08819e-04      1.88443e-06        0.902      13
  12.0       14.0      1.45558e-04      1.60609e-06        1.103      13
  14.0       16.0      1.06704e-04      1.19451e-06        1.119      13
