#
#  CIJET_MassBin-3600-4200_cteq66_11000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.71952e-04      2.02079e-06        0.262      40
   2.0        3.0      3.73109e-04      1.63966e-06        0.439      43
   3.0        4.0      2.09651e-04      1.50876e-06        0.720      43
   4.0        5.0      1.27633e-04      6.84017e-07        0.536      12
   5.0        6.0      8.24558e-05      6.17921e-07        0.749      12
   6.0        7.0      5.47315e-05      7.93745e-07        1.450      13
   7.0        8.0      3.75508e-05      9.64075e-07        2.567      13
   8.0        9.0      2.64585e-05      6.55780e-07        2.479      13
   9.0       10.0      1.91692e-05      1.00174e-06        5.226      13
  10.0       12.0      1.20673e-05      6.81232e-07        5.645      13
  12.0       14.0      7.53538e-06      7.05205e-07        9.359      13
  14.0       16.0      4.67912e-06      4.60932e-07        9.851      13
