#
#  CIJET_MassBin-3000-3600_cteq6ll_9000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.27206e-02      7.71902e-06        0.024      16
   2.0        3.0      1.79842e-02      6.49175e-06        0.036      36
   3.0        4.0      1.19637e-02      5.78309e-06        0.048      43
   4.0        5.0      8.78317e-03      2.20880e-06        0.025      12
   5.0        6.0      6.85054e-03      1.33012e-06        0.019      13
   6.0        7.0      5.57300e-03      3.55903e-06        0.064      13
   7.0        8.0      4.67492e-03      2.81252e-06        0.060      13
   8.0        9.0      4.01377e-03      1.96443e-06        0.049      13
   9.0       10.0      3.50862e-03      2.39925e-06        0.068      13
  10.0       12.0      2.95438e-03      1.64765e-06        0.056      13
  12.0       14.0      2.42615e-03      1.10651e-06        0.046      13
  14.0       16.0      2.05588e-03      1.68515e-06        0.082      13
