#
#  CIJET_MassBin-3000-3600_cteq66_12000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.13156e-03      1.15289e-06        0.102      16
   2.0        3.0      6.60433e-04      8.87694e-07        0.134      36
   3.0        4.0      4.49323e-04      9.70232e-07        0.216      43
   4.0        5.0      3.26308e-04      7.65694e-07        0.235      12
   5.0        6.0      2.47300e-04      8.04156e-07        0.325      13
   6.0        7.0      1.93977e-04      7.46273e-07        0.385      13
   7.0        8.0      1.55538e-04      1.20245e-06        0.773      13
   8.0        9.0      1.27208e-04      1.31305e-06        1.032      13
   9.0       10.0      1.06108e-04      9.14204e-07        0.862      13
  10.0       12.0      8.24269e-05      6.65399e-07        0.807      13
  12.0       14.0      6.10808e-05      4.24037e-07        0.694      13
  14.0       16.0      4.66869e-05      1.24178e-06        2.660      13
