#
#  CIJET_MassBin-3600-4200_cteq6ll_9000_V-A-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.30653e-03      5.05736e-07        0.039      40
   2.0        3.0      7.45037e-04      3.07852e-07        0.041      43
   3.0        4.0      5.00847e-04      2.25038e-07        0.045      43
   4.0        5.0      3.63467e-04      1.61433e-07        0.044      12
   5.0        6.0      2.77050e-04      2.15322e-07        0.078      12
   6.0        7.0      2.18823e-04      1.01274e-07        0.046      13
   7.0        8.0      1.77508e-04      7.59555e-08        0.043      13
   8.0        9.0      1.46954e-04      1.05003e-07        0.071      13
   9.0       10.0      1.23908e-04      7.59555e-08        0.061      13
  10.0       12.0      9.88500e-05      4.56435e-08        0.046      13
  12.0       14.0      7.55346e-05      4.73665e-08        0.063      13
  14.0       16.0      5.97038e-05      5.57582e-08        0.093      13
