#
#  CIJET_MassBin-4200-8000_CT10nlo_5000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.26550e-02      1.35873e-05        0.107      40
   2.0        3.0      6.57653e-03      6.93627e-06        0.105      43
   3.0        4.0      4.07991e-03      6.15210e-06        0.151      43
   4.0        5.0      2.79038e-03      4.13824e-06        0.148       8
   5.0        6.0      2.02433e-03      4.53939e-06        0.224      12
   6.0        7.0      1.54131e-03      2.81024e-06        0.182      13
   7.0        8.0      1.21062e-03      1.12090e-06        0.093      13
   8.0        9.0      9.75331e-04      2.25551e-06        0.231      13
   9.0       10.0      8.02208e-04      2.99286e-06        0.373      12
  10.0       12.0      6.22038e-04      1.52016e-06        0.244      13
  12.0       14.0      4.59342e-04      8.72698e-07        0.190      13
  14.0       16.0      3.53227e-04      1.14448e-06        0.324      13
