#
#  CIJET_MassBin-4200-8000_CT10nlo_14000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.51270e-05      3.85107e-08        0.085      40
   2.0        3.0      2.76267e-05      3.96245e-08        0.143      43
   3.0        4.0      1.95549e-05      5.20244e-08        0.266      43
   4.0        5.0      1.46750e-05      2.82843e-08        0.193       8
   5.0        6.0      1.14317e-05      1.19342e-08        0.104      12
   6.0        7.0      9.19115e-06      3.24855e-08        0.353      13
   7.0        8.0      7.56754e-06      3.78387e-08        0.500      13
   8.0        9.0      6.31569e-06      1.64336e-08        0.260      13
   9.0       10.0      5.41050e-06      5.30480e-08        0.980      12
  10.0       12.0      4.32319e-06      2.32867e-08        0.539      13
  12.0       14.0      3.34454e-06      1.96760e-08        0.588      13
  14.0       16.0      2.68338e-06      2.19129e-08        0.817      13
