#
#  CIJET_MassBin-3000-3600_CT10nlo_9000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.42850e-03      1.17530e-05        0.158      16
   2.0        3.0      3.64792e-03      1.05000e-05        0.288      36
   3.0        4.0      2.09930e-03      1.03981e-05        0.495      43
   4.0        5.0      1.31850e-03      7.69297e-06        0.583      12
   5.0        6.0      8.78523e-04      6.62598e-06        0.754      13
   6.0        7.0      6.07931e-04      7.24113e-06        1.191      13
   7.0        8.0      4.39608e-04      5.36679e-06        1.221      13
   8.0        9.0      3.20915e-04      6.78207e-06        2.113      13
   9.0       10.0      2.37377e-04      4.84289e-06        2.040      13
  10.0       12.0      1.66892e-04      3.58236e-06        2.147      13
  12.0       14.0      1.05469e-04      3.68864e-06        3.497      13
  14.0       16.0      6.92269e-05      3.41428e-06        4.932      13
