#
#  cidijet_DijetChi_DILHC_2012_Lambda-14000._MassBin-4200.-8000._Order-0_xmu-1._0031.dat
#
#  Lambda=14000 GeV   cteq6ll   LO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.49000e-05      4.99500e-09        0.034       1
   2.0        3.0     -3.21300e-06      3.78800e-09        0.118       1
   3.0        4.0     -1.04300e-05      2.42300e-09        0.023       1
   4.0        5.0     -1.32700e-05      2.95800e-09        0.022       1
   5.0        6.0     -1.43100e-05      3.40100e-09        0.024       1
   6.0        7.0     -1.45400e-05      2.56300e-09        0.018       1
   7.0        8.0     -1.43900e-05      3.45700e-09        0.024       1
   8.0        9.0     -1.40600e-05      2.92100e-09        0.021       1
   9.0       10.0     -1.36400e-05      4.36700e-09        0.032       1
  10.0       12.0     -1.29700e-05      2.00600e-09        0.015       1
  12.0       14.0     -1.21050e-05      3.30650e-09        0.027       1
  14.0       16.0     -1.13100e-05      2.98900e-09        0.026       1
