#
#  CIJET_MassBin-4200-8000_CT10nlo_13000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.79985e-04      4.08594e-07        0.085      40
   2.0        3.0      2.56065e-04      2.30820e-07        0.090      43
   3.0        4.0      1.63791e-04      2.03322e-07        0.124      43
   4.0        5.0      1.15337e-04      1.18773e-07        0.103       8
   5.0        6.0      8.59525e-05      1.47841e-07        0.172      12
   6.0        7.0      6.69008e-05      1.37141e-07        0.205      13
   7.0        8.0      5.36100e-05      1.31719e-07        0.246      13
   8.0        9.0      4.39469e-05      1.08734e-07        0.247      13
   9.0       10.0      3.65867e-05      7.66733e-08        0.210      12
  10.0       12.0      2.89092e-05      7.58795e-08        0.262      13
  12.0       14.0      2.15912e-05      6.69002e-08        0.310      13
  14.0       16.0      1.66262e-05      8.75394e-08        0.527      13
