#
#  CIJET_MassBin-3600-4200_cteq66_20000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  20000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.23655e-04      3.52973e-07        0.067      40
   2.0        3.0      2.83856e-04      4.08425e-07        0.144      43
   3.0        4.0      1.84837e-04      3.92806e-07        0.213      43
   4.0        5.0      1.32275e-04      1.35680e-07        0.103      12
   5.0        6.0      1.00241e-04      1.32833e-07        0.133      12
   6.0        7.0      7.90885e-05      2.32373e-07        0.294      13
   7.0        8.0      6.42015e-05      2.91515e-07        0.454      13
   8.0        9.0      5.31838e-05      1.81086e-07        0.340      13
   9.0       10.0      4.47792e-05      3.01647e-07        0.674      13
  10.0       12.0      3.57573e-05      1.77654e-07        0.497      13
  12.0       14.0      2.68973e-05      1.86610e-07        0.694      13
  14.0       16.0      2.11377e-05      1.17697e-07        0.557      13
