#
#  CIJET_MassBin-3000-3600_CT10nlo_5000_RR+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.78294e-02      4.26566e-05        0.089      16
   2.0        3.0      2.34675e-02      4.33178e-05        0.185      36
   3.0        4.0      1.37098e-02      3.55560e-05        0.259      43
   4.0        5.0      8.87850e-03      2.25610e-05        0.254      12
   5.0        6.0      6.14485e-03      2.35508e-05        0.383      13
   6.0        7.0      4.45815e-03      2.28796e-05        0.513      13
   7.0        8.0      3.36815e-03      1.30118e-05        0.386      13
   8.0        9.0      2.60531e-03      1.45395e-05        0.558      13
   9.0       10.0      2.06454e-03      1.50422e-05        0.729      13
  10.0       12.0      1.52962e-03      6.78587e-06        0.444      13
  12.0       14.0      1.06342e-03      8.67431e-06        0.816      13
  14.0       16.0      7.71154e-04      7.81927e-06        1.014      13
