#
#  CIJET_MassBin-3000-3600_cteq66_13000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.77938e-04      6.80074e-07        0.070      16
   2.0        3.0      5.65347e-04      7.68481e-07        0.136      36
   3.0        4.0      3.85679e-04      8.48123e-07        0.220      43
   4.0        5.0      2.83692e-04      5.50138e-07        0.194      12
   5.0        6.0      2.19308e-04      6.11639e-07        0.279      13
   6.0        7.0      1.75092e-04      8.05669e-07        0.460      13
   7.0        8.0      1.44085e-04      8.37502e-07        0.581      13
   8.0        9.0      1.20900e-04      7.41620e-07        0.613      13
   9.0       10.0      1.03015e-04      7.26689e-07        0.705      13
  10.0       12.0      8.43654e-05      6.11141e-07        0.724      13
  12.0       14.0      6.61769e-05      3.28897e-07        0.497      13
  14.0       16.0      5.36538e-05      1.00860e-06        1.880      13
