#
#  CIJET_MassBin-4200-8000_cteq66_14000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.72970e-04      3.11489e-07        0.084      40
   2.0        3.0      2.00121e-04      1.71212e-07        0.086      43
   3.0        4.0      1.28772e-04      1.79053e-07        0.139      43
   4.0        5.0      9.11050e-05      8.83176e-08        0.097       8
   5.0        6.0      6.81917e-05      1.21043e-07        0.178      12
   6.0        7.0      5.32654e-05      1.19834e-07        0.225      13
   7.0        8.0      4.28485e-05      8.46410e-08        0.198      13
   8.0        9.0      3.51908e-05      8.99501e-08        0.256      13
   9.0       10.0      2.94425e-05      1.38638e-07        0.471      12
  10.0       12.0      2.32558e-05      7.16428e-08        0.308      13
  12.0       14.0      1.74412e-05      6.26882e-08        0.359      13
  14.0       16.0      1.34992e-05      7.37915e-08        0.547      13
