#
#  CIJET_MassBin-3600-4200_cteq66_18000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.77628e-04      4.51202e-07        0.067      40
   2.0        3.0      3.65842e-04      4.83653e-07        0.132      43
   3.0        4.0      2.36772e-04      4.75257e-07        0.201      43
   4.0        5.0      1.68267e-04      2.22928e-07        0.132      12
   5.0        6.0      1.26550e-04      1.88294e-07        0.149      12
   6.0        7.0      9.91285e-05      2.78593e-07        0.281      13
   7.0        8.0      7.98685e-05      3.63360e-07        0.455      13
   8.0        9.0      6.56069e-05      2.94290e-07        0.449      13
   9.0       10.0      5.48400e-05      4.32820e-07        0.789      13
  10.0       12.0      4.31973e-05      1.98280e-07        0.459      13
  12.0       14.0      3.20435e-05      1.45751e-07        0.455      13
  14.0       16.0      2.46892e-05      1.79998e-07        0.729      13
