#
#  CIJET_MassBin-4200-8000_cteq66_15000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.62352e-05      1.48635e-07        0.567      40
   2.0        3.0      9.84470e-06      1.31008e-07        1.331      43
   3.0        4.0      3.29788e-06      1.17103e-07        3.551      43
   4.0        5.0      4.10037e-07      5.46693e-08       13.333       8
   5.0        6.0     -9.66392e-07      1.13573e-07       11.752      12
   6.0        7.0     -1.52162e-06      9.17011e-08        6.027      13
   7.0        8.0     -1.78338e-06      5.60380e-08        3.142      13
   8.0        9.0     -1.80485e-06      7.71339e-08        4.274      13
   9.0       10.0     -1.75108e-06      1.45751e-07        8.323      12
  10.0       12.0     -1.55465e-06      5.38762e-08        3.465      13
  12.0       14.0     -1.23565e-06      5.18770e-08        4.198      13
  14.0       16.0     -9.30038e-07      5.62000e-08        6.043      13
