#
#  CIJET_MassBin-4200-8000_CT10nlo_19000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.49198e-04      1.25038e-07        0.084      40
   2.0        3.0      8.03019e-05      8.20353e-08        0.102      43
   3.0        4.0      5.18709e-05      7.04007e-08        0.136      43
   4.0        5.0      3.68538e-05      3.77728e-08        0.102       8
   5.0        6.0      2.76808e-05      5.96137e-08        0.215      12
   6.0        7.0      2.16715e-05      5.42903e-08        0.251      13
   7.0        8.0      1.74523e-05      5.80451e-08        0.333      13
   8.0        9.0      1.43646e-05      4.42748e-08        0.308      13
   9.0       10.0      1.19800e-05      3.66804e-08        0.306      12
  10.0       12.0      9.50115e-06      3.36745e-08        0.354      13
  12.0       14.0      7.09500e-06      2.85774e-08        0.403      13
  14.0       16.0      5.44231e-06      3.92967e-08        0.722      13
