#
#  cidijet_DijetChi_CILHC_2012_Lambda-5000._MassBin-4200.-8000._Order-0_xmu-1._0022.dat
#
#  Lambda= 5000 GeV   cteq6ll   LO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.12500e-03      1.27800e-06        0.014       1
   2.0        3.0      4.75800e-03      7.02700e-07        0.015       1
   3.0        4.0      2.99600e-03      6.01100e-07        0.020       1
   4.0        5.0      2.09200e-03      4.13200e-07        0.020       1
   5.0        6.0      1.56200e-03      3.76300e-07        0.024       1
   6.0        7.0      1.22100e-03      3.17300e-07        0.026       1
   7.0        8.0      9.88300e-04      1.90200e-07        0.019       1
   8.0        9.0      8.21300e-04      2.53600e-07        0.031       1
   9.0       10.0      6.96800e-04      1.53500e-07        0.022       1
  10.0       12.0      5.63500e-04      1.36250e-07        0.024       1
  12.0       14.0      4.41100e-04      1.53950e-07        0.035       1
  14.0       16.0      3.58400e-04      8.78500e-08        0.025       1
