#
#  CIJET_MassBin-3000-3600_cteq66_8000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.42869e-02      1.74045e-05        0.122      16
   2.0        3.0      7.20925e-03      1.54428e-05        0.214      36
   3.0        4.0      4.29633e-03      1.44975e-05        0.337      43
   4.0        5.0      2.80592e-03      1.08666e-05        0.387      12
   5.0        6.0      1.94608e-03      9.81038e-06        0.504      13
   6.0        7.0      1.41023e-03      9.19378e-06        0.652      13
   7.0        8.0      1.06262e-03      9.17005e-06        0.863      13
   8.0        9.0      8.16146e-04      8.59948e-06        1.054      13
   9.0       10.0      6.40892e-04      7.39791e-06        1.154      13
  10.0       12.0      4.73646e-04      4.29833e-06        0.907      13
  12.0       14.0      3.28027e-04      5.17492e-06        1.578      13
  14.0       16.0      2.37196e-04      5.86087e-06        2.471      13
