#
#  CIJET_MassBin-3600-4200_cteq66_15000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -9.64280e-05      3.81187e-07        0.395      40
   2.0        3.0     -6.32947e-05      3.49315e-07        0.552      43
   3.0        4.0     -4.83256e-05      3.22928e-07        0.668      43
   4.0        5.0     -3.88733e-05      1.79511e-07        0.462      12
   5.0        6.0     -3.20175e-05      1.35252e-07        0.422      12
   6.0        7.0     -2.70100e-05      1.97400e-07        0.731      13
   7.0        8.0     -2.30477e-05      2.53547e-07        1.100      13
   8.0        9.0     -1.98069e-05      1.81447e-07        0.916      13
   9.0       10.0     -1.71685e-05      2.74525e-07        1.599      13
  10.0       12.0     -1.41473e-05      1.61808e-07        1.144      13
  12.0       14.0     -1.08927e-05      1.44274e-07        1.325      13
  14.0       16.0     -8.67962e-06      1.25291e-07        1.444      13
