#
#  CIJET_MassBin-3600-4200_cteq66_5000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.10500e-02      8.16497e-06        0.074      40
   2.0        3.0      6.47321e-03      8.23048e-06        0.127      43
   3.0        4.0      4.42798e-03      7.53875e-06        0.170      43
   4.0        5.0      3.24292e-03      4.94439e-06        0.152      12
   5.0        6.0      2.48358e-03      4.62126e-06        0.186      12
   6.0        7.0      1.96177e-03      2.58695e-06        0.132      13
   7.0        8.0      1.59092e-03      3.22649e-06        0.203      13
   8.0        9.0      1.31585e-03      2.47811e-06        0.188      13
   9.0       10.0      1.10723e-03      2.71274e-06        0.245      13
  10.0       12.0      8.81077e-04      1.65638e-06        0.188      13
  12.0       14.0      6.66808e-04      1.65250e-06        0.248      13
  14.0       16.0      5.23231e-04      1.37864e-06        0.263      13
