#
#  CIJET_MassBin-4200-8000_cteq66_10000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.14690e-04      7.80467e-07        0.152      40
   2.0        3.0      2.61481e-04      4.63556e-07        0.177      43
   3.0        4.0      1.57593e-04      3.94845e-07        0.251      43
   4.0        5.0      1.04588e-04      2.10017e-07        0.201       8
   5.0        6.0      7.36633e-05      3.45657e-07        0.469      12
   6.0        7.0      5.47454e-05      2.09428e-07        0.383      13
   7.0        8.0      4.20200e-05      1.72772e-07        0.411      13
   8.0        9.0      3.31692e-05      1.70805e-07        0.515      13
   9.0       10.0      2.69700e-05      2.54666e-07        0.944      12
  10.0       12.0      2.04500e-05      1.40831e-07        0.689      13
  12.0       14.0      1.50038e-05      1.03504e-07        0.690      13
  14.0       16.0      1.16827e-05      1.33473e-07        1.142      13
