#
#  CIJET_MassBin-3600-4200_cteq66_16000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.55270e-04      6.16525e-07        0.065      40
   2.0        3.0      5.14984e-04      6.35434e-07        0.123      43
   3.0        4.0      3.32856e-04      6.29551e-07        0.189      43
   4.0        5.0      2.36292e-04      2.74552e-07        0.116      12
   5.0        6.0      1.77658e-04      2.46644e-07        0.139      12
   6.0        7.0      1.39123e-04      3.51553e-07        0.253      13
   7.0        8.0      1.12123e-04      4.76364e-07        0.425      13
   8.0        9.0      9.21846e-05      3.73778e-07        0.405      13
   9.0       10.0      7.71469e-05      5.52470e-07        0.716      13
  10.0       12.0      6.09077e-05      2.46514e-07        0.405      13
  12.0       14.0      4.53931e-05      1.83729e-07        0.405      13
  14.0       16.0      3.51612e-05      2.24529e-07        0.639      13
