#
#  CIJET_MassBin-3000-3600_CT10nlo_15000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.65263e-03      3.73943e-06        0.080      16
   2.0        3.0      2.51594e-03      3.17980e-06        0.126      36
   3.0        4.0      1.63505e-03      2.75986e-06        0.169      43
   4.0        5.0      1.16892e-03      2.31432e-06        0.198      12
   5.0        6.0      8.84754e-04      1.67512e-06        0.189      13
   6.0        7.0      6.96746e-04      2.66133e-06        0.382      13
   7.0        8.0      5.64654e-04      2.26554e-06        0.401      13
   8.0        9.0      4.68762e-04      2.22918e-06        0.476      13
   9.0       10.0      3.96862e-04      1.71879e-06        0.433      13
  10.0       12.0      3.15846e-04      1.43650e-06        0.455      13
  12.0       14.0      2.40642e-04      1.28434e-06        0.534      13
  14.0       16.0      1.89535e-04      1.70201e-06        0.898      13
