#
#  CIJET_MassBin-3000-3600_cteq6ll_13000_V-A-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.08994e-03      2.50000e-07        0.023      16
   2.0        3.0      6.15222e-04      2.50840e-07        0.041      36
   3.0        4.0      4.10195e-04      1.71760e-07        0.042      43
   4.0        5.0      2.95975e-04      6.21582e-08        0.021      12
   5.0        6.0      2.24508e-04      1.25576e-07        0.056      13
   6.0        7.0      1.76615e-04      3.75534e-08        0.021      13
   7.0        8.0      1.42823e-04      1.01274e-07        0.071      13
   8.0        9.0      1.18023e-04      1.23517e-07        0.105      13
   9.0       10.0      9.92331e-05      1.16074e-07        0.117      13
  10.0       12.0      7.90038e-05      4.77037e-08        0.060      13
  12.0       14.0      6.01346e-05      5.15777e-08        0.086      13
  14.0       16.0      4.73954e-05      4.54359e-08        0.096      13
