#
#  CIJET_MassBin-3600-4200_cteq66_11000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.10622e-03      1.96752e-06        0.063      40
   2.0        3.0      1.66351e-03      1.77780e-06        0.107      43
   3.0        4.0      1.06781e-03      1.67979e-06        0.157      43
   4.0        5.0      7.53617e-04      5.32291e-07        0.071      12
   5.0        6.0      5.64325e-04      6.42615e-07        0.114      12
   6.0        7.0      4.40446e-04      8.08925e-07        0.184      13
   7.0        8.0      3.54385e-04      1.07537e-06        0.303      13
   8.0        9.0      2.91346e-04      8.51093e-07        0.292      13
   9.0       10.0      2.44062e-04      1.23931e-06        0.508      13
  10.0       12.0      1.93269e-04      5.65515e-07        0.293      13
  12.0       14.0      1.45262e-04      3.95366e-07        0.272      13
  14.0       16.0      1.13642e-04      4.50854e-07        0.397      13
