#
#  CIJET_MassBin-4200-8000_cteq66_15000_LL-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.32487e-04      1.20229e-07        0.091      40
   2.0        3.0      6.99770e-05      6.81223e-08        0.097      43
   3.0        4.0      4.44765e-05      6.25979e-08        0.141      43
   4.0        5.0      3.12225e-05      3.73210e-08        0.120       8
   5.0        6.0      2.32475e-05      5.22451e-08        0.225      12
   6.0        7.0      1.80877e-05      4.38090e-08        0.242      13
   7.0        8.0      1.45031e-05      4.25019e-08        0.293      13
   8.0        9.0      1.18869e-05      3.70551e-08        0.312      13
   9.0       10.0      9.90267e-06      4.35542e-08        0.440      12
  10.0       12.0      7.80885e-06      2.50128e-08        0.320      13
  12.0       14.0      5.81846e-06      2.43571e-08        0.419      13
  14.0       16.0      4.46388e-06      2.97659e-08        0.667      13
