#
#  CIJET_MassBin-3000-3600_CT10nlo_13000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.88169e-04      6.53930e-07        0.083      16
   2.0        3.0      4.61047e-04      6.87640e-07        0.149      36
   3.0        4.0      3.13563e-04      7.80422e-07        0.249      43
   4.0        5.0      2.27175e-04      6.45439e-07        0.284      12
   5.0        6.0      1.71492e-04      6.33063e-07        0.369      13
   6.0        7.0      1.34023e-04      6.64773e-07        0.496      13
   7.0        8.0      1.06885e-04      9.78814e-07        0.916      13
   8.0        9.0      8.68954e-05      1.09482e-06        1.260      13
   9.0       10.0      7.21254e-05      7.63922e-07        1.059      13
  10.0       12.0      5.53654e-05      5.69863e-07        1.029      13
  12.0       14.0      4.04131e-05      3.83077e-07        0.948      13
  14.0       16.0      3.03888e-05      1.07024e-06        3.522      13
