#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.32627e-02      3.90258e-05        0.073      40
   2.0        3.0      2.81156e-02      2.94636e-05        0.105      43
   3.0        4.0      1.77628e-02      2.83956e-05        0.160      43
   4.0        5.0      1.23525e-02      7.53778e-06        0.061      12
   5.0        6.0      9.13633e-03      1.14044e-05        0.125      12
   6.0        7.0      7.04954e-03      9.86252e-06        0.140      13
   7.0        8.0      5.62054e-03      1.06271e-05        0.189      13
   8.0        9.0      4.58962e-03      7.99519e-06        0.174      13
   9.0       10.0      3.82408e-03      9.48210e-06        0.248      13
  10.0       12.0      3.01123e-03      6.48914e-06        0.215      13
  12.0       14.0      2.25850e-03      5.43139e-06        0.240      13
  14.0       16.0      1.76662e-03      2.87340e-06        0.163      13
