#
#  CIJET_MassBin-3000-3600_cteq6ll_15000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -1.14256e-03      1.09354e-06        0.096      16
   2.0        3.0     -9.12044e-04      9.10712e-07        0.100      36
   3.0        4.0     -8.22277e-04      8.11770e-07        0.099      43
   4.0        5.0     -7.54225e-04      2.95804e-07        0.039      12
   5.0        6.0     -6.96285e-04      3.73823e-07        0.054      13
   6.0        7.0     -6.46177e-04      8.47697e-07        0.131      13
   7.0        8.0     -6.02662e-04      6.57696e-07        0.109      13
   8.0        9.0     -5.65100e-04      5.03322e-07        0.089      13
   9.0       10.0     -5.31669e-04      5.79345e-07        0.109      13
  10.0       12.0     -4.89096e-04      5.14159e-07        0.105      13
  12.0       14.0     -4.41962e-04      4.01639e-07        0.091      13
  14.0       16.0     -4.03527e-04      5.58128e-07        0.138      13
