#
#  CIJET_MassBin-3000-3600_CT10nlo_15000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.91444e-04      3.11555e-06        0.451      16
   2.0        3.0     -4.30489e-04      2.61411e-06        0.607      36
   3.0        4.0     -3.20047e-04      2.80283e-06        0.876      43
   4.0        5.0     -2.54650e-04      2.35854e-06        0.926      12
   5.0        6.0     -2.08469e-04      1.82820e-06        0.877      13
   6.0        7.0     -1.74846e-04      2.50620e-06        1.433      13
   7.0        8.0     -1.47108e-04      2.02627e-06        1.377      13
   8.0        9.0     -1.26700e-04      2.37065e-06        1.871      13
   9.0       10.0     -1.10838e-04      1.60652e-06        1.449      13
  10.0       12.0     -8.80769e-05      1.23636e-06        1.404      13
  12.0       14.0     -6.70269e-05      1.23366e-06        1.841      13
  14.0       16.0     -5.20385e-05      1.28195e-06        2.463      13
