#
#  CIJET_MassBin-3000-3600_cteq66_10000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.61556e-02      8.92095e-06        0.055      16
   2.0        3.0      8.64722e-03      9.35983e-06        0.108      36
   3.0        4.0      5.55365e-03      7.47658e-06        0.135      43
   4.0        5.0      3.92542e-03      5.86915e-06        0.150      12
   5.0        6.0      2.94177e-03      4.14636e-06        0.141      13
   6.0        7.0      2.29669e-03      7.09912e-06        0.309      13
   7.0        8.0      1.84854e-03      5.57697e-06        0.302      13
   8.0        9.0      1.52423e-03      5.00256e-06        0.328      13
   9.0       10.0      1.28254e-03      4.03351e-06        0.314      13
  10.0       12.0      1.01581e-03      3.51508e-06        0.346      13
  12.0       14.0      7.69885e-04      2.94501e-06        0.383      13
  14.0       16.0      6.03923e-04      3.95204e-06        0.654      13
