#
#  CIJET_MassBin-4200-8000_CT10nlo_5000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.52748e-02      1.50192e-05        0.098      40
   2.0        3.0      8.03047e-03      7.22874e-06        0.090      43
   3.0        4.0      5.05151e-03      6.56242e-06        0.130      43
   4.0        5.0      3.50213e-03      4.42194e-06        0.126       8
   5.0        6.0      2.57417e-03      4.19596e-06        0.163      12
   6.0        7.0      1.98215e-03      3.13172e-06        0.158      13
   7.0        8.0      1.57362e-03      1.89466e-06        0.120      13
   8.0        9.0      1.28000e-03      2.30940e-06        0.180      13
   9.0       10.0      1.06150e-03      1.97714e-06        0.186      12
  10.0       12.0      8.32269e-04      1.57606e-06        0.189      13
  12.0       14.0      6.20923e-04      1.05763e-06        0.170      13
  14.0       16.0      4.80738e-04      1.39868e-06        0.291      13
