#
#  CIJET_MassBin-3600-4200_cteq66_13000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.80660e-03      1.10477e-06        0.061      40
   2.0        3.0      9.70598e-04      1.08199e-06        0.111      43
   3.0        4.0      6.25174e-04      1.09155e-06        0.175      43
   4.0        5.0      4.42558e-04      4.14418e-07        0.094      12
   5.0        6.0      3.32133e-04      4.18511e-07        0.126      12
   6.0        7.0      2.59715e-04      5.50524e-07        0.212      13
   7.0        8.0      2.09208e-04      7.33100e-07        0.350      13
   8.0        9.0      1.72085e-04      5.87149e-07        0.341      13
   9.0       10.0      1.44154e-04      8.49132e-07        0.589      13
  10.0       12.0      1.14085e-04      3.85889e-07        0.338      13
  12.0       14.0      8.55231e-05      2.76598e-07        0.323      13
  14.0       16.0      6.66923e-05      3.30937e-07        0.496      13
