#
#  CIJET_MassBin-4200-8000_cteq66_13000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.91810e-05      6.05869e-08        0.088      40
   2.0        3.0      4.07528e-05      6.10357e-08        0.150      43
   3.0        4.0      2.80256e-05      5.41735e-08        0.193      43
   4.0        5.0      2.06737e-05      3.37797e-08        0.163       8
   5.0        6.0      1.58975e-05      2.80016e-08        0.176      12
   6.0        7.0      1.26423e-05      3.21854e-08        0.255      13
   7.0        8.0      1.02900e-05      3.21455e-08        0.312      13
   8.0        9.0      8.56431e-06      3.97940e-08        0.465      13
   9.0       10.0      7.19192e-06      6.85956e-08        0.954      12
  10.0       12.0      5.80385e-06      2.18092e-08        0.376      13
  12.0       14.0      4.43569e-06      2.07942e-08        0.469      13
  14.0       16.0      3.48808e-06      2.80675e-08        0.805      13
