#
#  CIJET_MassBin-3600-4200_CT10nlo_12000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.07632e-04      2.47436e-07        0.080      40
   2.0        3.0      1.84598e-04      2.73851e-07        0.148      43
   3.0        4.0      1.28581e-04      2.57512e-07        0.200      43
   4.0        5.0      9.53717e-05      1.73459e-07        0.182      12
   5.0        6.0      7.37350e-05      1.40486e-07        0.191      12
   6.0        7.0      5.87538e-05      1.97970e-07        0.337      13
   7.0        8.0      4.79808e-05      1.49581e-07        0.312      13
   8.0        9.0      3.98723e-05      1.98543e-07        0.498      13
   9.0       10.0      3.37754e-05      2.21194e-07        0.655      13
  10.0       12.0      2.69523e-05      9.09124e-08        0.337      13
  12.0       14.0      2.07331e-05      1.42734e-07        0.688      13
  14.0       16.0      1.63258e-05      1.26522e-07        0.775      13
