#
#  CIJET_MassBin-4200-8000_CT10nlo_10000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.88707e-04      1.62335e-07        0.086      40
   2.0        3.0      1.12026e-04      1.71954e-07        0.153      43
   3.0        4.0      7.74030e-05      1.25329e-07        0.162      43
   4.0        5.0      5.71913e-05      8.79021e-08        0.154       8
   5.0        6.0      4.39800e-05      6.49475e-08        0.148      12
   6.0        7.0      3.49500e-05      6.63325e-08        0.190      13
   7.0        8.0      2.84146e-05      4.75422e-08        0.167      13
   8.0        9.0      2.35923e-05      8.87087e-08        0.376      13
   9.0       10.0      1.98133e-05      1.28370e-07        0.648      12
  10.0       12.0      1.58819e-05      3.81629e-08        0.240      13
  12.0       14.0      1.20735e-05      3.66506e-08        0.304      13
  14.0       16.0      9.45269e-06      5.20263e-08        0.550      13
