#
#  CIJET_MassBin-3000-3600_cteq66_10000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.59381e-02      9.81071e-06        0.062      16
   2.0        3.0      8.54428e-03      9.21989e-06        0.108      36
   3.0        4.0      5.49328e-03      7.20888e-06        0.131      43
   4.0        5.0      3.88375e-03      6.03211e-06        0.155      12
   5.0        6.0      2.90938e-03      4.11377e-06        0.141      13
   6.0        7.0      2.27154e-03      7.19508e-06        0.317      13
   7.0        8.0      1.82638e-03      6.10380e-06        0.334      13
   8.0        9.0      1.50469e-03      5.31326e-06        0.353      13
   9.0       10.0      1.26585e-03      4.01759e-06        0.317      13
  10.0       12.0      9.99269e-04      3.08636e-06        0.309      13
  12.0       14.0      7.55500e-04      2.76134e-06        0.365      13
  14.0       16.0      5.91231e-04      3.39494e-06        0.574      13
