#
#  CIJET_MassBin-4200-8000_cteq6ll_15000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.63823e-05      1.54401e-08        0.033      40
   2.0        3.0      2.66802e-05      1.62552e-08        0.061      43
   3.0        4.0      1.80663e-05      1.15518e-08        0.064      43
   4.0        5.0      1.31938e-05      5.17549e-09        0.039       8
   5.0        6.0      1.00967e-05      7.78499e-09        0.077      12
   6.0        7.0      8.00346e-06      3.75534e-09        0.047      13
   7.0        8.0      6.51015e-06      3.62506e-09        0.056      13
   8.0        9.0      5.40669e-06      4.95622e-09        0.092      13
   9.0       10.0      4.56683e-06      6.14718e-09        0.135      12
  10.0       12.0      3.65662e-06      2.24679e-09        0.061      13
  12.0       14.0      2.80250e-06      2.28218e-09        0.081      13
  14.0       16.0      2.22108e-06      2.57266e-09        0.116      13
