#
#  CIJET_MassBin-3600-4200_cteq66_14000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.40100e-05      9.41240e-07        6.718      40
   2.0        3.0     -1.18744e-05      8.60941e-07        7.250      43
   3.0        4.0     -2.20688e-05      7.95159e-07        3.603      43
   4.0        5.0     -2.54450e-05      3.66097e-07        1.439      12
   5.0        6.0     -2.54333e-05      3.13407e-07        1.232      12
   6.0        7.0     -2.45200e-05      4.60145e-07        1.877      13
   7.0        8.0     -2.28692e-05      5.80107e-07        2.537      13
   8.0        9.0     -2.09492e-05      3.80273e-07        1.815      13
   9.0       10.0     -1.89769e-05      6.09035e-07        3.209      13
  10.0       12.0     -1.65473e-05      3.92702e-07        2.373      13
  12.0       14.0     -1.31069e-05      4.11170e-07        3.137      13
  14.0       16.0     -1.08312e-05      2.67599e-07        2.471      13
