#
#  CIJET_MassBin-3600-4200_CT10nlo_6000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.67012e-02      1.92404e-05        0.072      40
   2.0        3.0      1.41321e-02      1.40675e-05        0.100      43
   3.0        4.0      8.95419e-03      1.41207e-05        0.158      43
   4.0        5.0      6.24417e-03      3.06989e-06        0.049      12
   5.0        6.0      4.63000e-03      5.57592e-06        0.120      12
   6.0        7.0      3.58077e-03      4.90160e-06        0.137      13
   7.0        8.0      2.86069e-03      5.77905e-06        0.202      13
   8.0        9.0      2.33992e-03      4.21231e-06        0.180      13
   9.0       10.0      1.95231e-03      5.34454e-06        0.274      13
  10.0       12.0      1.54000e-03      3.26599e-06        0.212      13
  12.0       14.0      1.15669e-03      2.68125e-06        0.232      13
  14.0       16.0      9.05846e-04      1.54629e-06        0.171      13
