#
#  CIJET_MassBin-4200-8000_cteq66_15000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.04940e-04      2.41576e-07        0.079      40
   2.0        3.0      1.63479e-04      1.45665e-07        0.089      43
   3.0        4.0      1.05137e-04      1.34560e-07        0.128      43
   4.0        5.0      7.44075e-05      7.30460e-08        0.098       8
   5.0        6.0      5.57183e-05      1.01429e-07        0.182      12
   6.0        7.0      4.35285e-05      9.41494e-08        0.216      13
   7.0        8.0      3.50062e-05      9.42106e-08        0.269      13
   8.0        9.0      2.87831e-05      7.48760e-08        0.260      13
   9.0       10.0      2.40217e-05      5.96708e-08        0.248      12
  10.0       12.0      1.90438e-05      5.44347e-08        0.286      13
  12.0       14.0      1.42731e-05      4.80685e-08        0.337      13
  14.0       16.0      1.10138e-05      6.40037e-08        0.581      13
