#
#  CIJET_MassBin-3600-4200_cteq6ll_6000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.73685e-02      1.14466e-05        0.042      40
   2.0        3.0      1.38663e-02      5.35557e-06        0.039      43
   3.0        4.0      8.33374e-03      4.52029e-06        0.054      43
   4.0        5.0      5.49350e-03      2.64575e-06        0.048      12
   5.0        6.0      3.84133e-03      2.10339e-06        0.055      12
   6.0        7.0      2.79538e-03      1.55662e-06        0.056      13
   7.0        8.0      2.09277e-03      1.09193e-06        0.052      13
   8.0        9.0      1.60054e-03      1.39137e-06        0.087      13
   9.0       10.0      1.24200e-03      1.58114e-06        0.127      13
  10.0       12.0      8.72269e-04      9.91955e-07        0.114      13
  12.0       14.0      5.47654e-04      1.00798e-06        0.184      13
  14.0       16.0      3.42500e-04      8.90459e-07        0.260      13
