#
#  CIJET_MassBin-4200-8000_cteq66_5000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.51715e-02      1.45972e-05        0.096      40
   2.0        3.0      7.98116e-03      7.09772e-06        0.089      43
   3.0        4.0      5.02374e-03      6.43685e-06        0.128      43
   4.0        5.0      3.48450e-03      4.07080e-06        0.117       8
   5.0        6.0      2.56225e-03      4.37191e-06        0.171      12
   6.0        7.0      1.97377e-03      3.11325e-06        0.158      13
   7.0        8.0      1.56746e-03      1.94145e-06        0.124      13
   8.0        9.0      1.27538e-03      2.29269e-06        0.180      13
   9.0       10.0      1.05775e-03      2.17945e-06        0.206      12
  10.0       12.0      8.29769e-04      1.53590e-06        0.185      13
  12.0       14.0      6.19423e-04      1.01748e-06        0.164      13
  14.0       16.0      4.79846e-04      1.39111e-06        0.290      13
