#
#  CIJET_MassBin-3600-4200_cteq66_5000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.33875e-02      3.92722e-05        0.074      40
   2.0        3.0      2.81221e-02      2.77367e-05        0.099      43
   3.0        4.0      1.77219e-02      2.81371e-05        0.159      43
   4.0        5.0      1.22908e-02      7.92961e-06        0.065      12
   5.0        6.0      9.06667e-03      1.16255e-05        0.128      12
   6.0        7.0      6.97615e-03      1.08232e-05        0.155      13
   7.0        8.0      5.54669e-03      1.00448e-05        0.181      13
   8.0        9.0      4.51731e-03      8.01441e-06        0.177      13
   9.0       10.0      3.75269e-03      8.28034e-06        0.221      13
  10.0       12.0      2.94435e-03      6.34555e-06        0.216      13
  12.0       14.0      2.19412e-03      5.98315e-06        0.273      13
  14.0       16.0      1.70708e-03      3.18097e-06        0.186      13
