#
#  CIJET_MassBin-3600-4200_cteq66_17000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  17000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.99227e-04      5.14402e-07        0.064      40
   2.0        3.0      4.31200e-04      5.54205e-07        0.129      43
   3.0        4.0      2.78914e-04      5.50143e-07        0.197      43
   4.0        5.0      1.98108e-04      2.46644e-07        0.124      12
   5.0        6.0      1.49000e-04      2.33550e-07        0.157      12
   6.0        7.0      1.16700e-04      3.21455e-07        0.275      13
   7.0        8.0      9.40423e-05      4.10288e-07        0.436      13
   8.0        9.0      7.72869e-05      3.30968e-07        0.428      13
   9.0       10.0      6.46462e-05      4.88237e-07        0.755      13
  10.0       12.0      5.09808e-05      2.21302e-07        0.434      13
  12.0       14.0      3.79085e-05      1.63113e-07        0.430      13
  14.0       16.0      2.92881e-05      2.00203e-07        0.684      13
