#
#  CIJET_MassBin-3600-4200_cteq66_5000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.10513e-02      7.90569e-06        0.072      40
   2.0        3.0      6.54409e-03      7.94569e-06        0.121      43
   3.0        4.0      4.52365e-03      7.40297e-06        0.164      43
   4.0        5.0      3.34467e-03      4.22833e-06        0.126      12
   5.0        6.0      2.58458e-03      3.57919e-06        0.138      12
   6.0        7.0      2.06008e-03      2.59684e-06        0.126      13
   7.0        8.0      1.68508e-03      2.98501e-06        0.177      13
   8.0        9.0      1.40492e-03      2.66025e-06        0.189      13
   9.0       10.0      1.19262e-03      2.93083e-06        0.246      13
  10.0       12.0      9.59654e-04      1.54629e-06        0.161      13
  12.0       14.0      7.40192e-04      1.61424e-06        0.218      13
  14.0       16.0      5.89923e-04      1.41195e-06        0.239      13
