#
#  CIJET_MassBin-3600-4200_CT10nlo_11000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.77542e-04      2.01289e-06        0.259      40
   2.0        3.0      3.76688e-04      1.67917e-06        0.446      43
   3.0        4.0      2.12560e-04      1.54952e-06        0.729      43
   4.0        5.0      1.30150e-04      6.73525e-07        0.517      12
   5.0        6.0      8.47017e-05      6.13764e-07        0.725      12
   6.0        7.0      5.67823e-05      7.89854e-07        1.391      13
   7.0        8.0      3.94492e-05      9.56029e-07        2.423      13
   8.0        9.0      2.82292e-05      6.42605e-07        2.276      13
   9.0       10.0      2.08262e-05      1.00211e-06        4.812      13
  10.0       12.0      1.35612e-05      6.85153e-07        5.052      13
  12.0       14.0      8.88923e-06      6.95188e-07        7.821      13
  14.0       16.0      5.89769e-06      4.54925e-07        7.714      13
