#
#  CIJET_MassBin-3600-4200_cteq6ll_7000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.23068e-03      3.26903e-06        0.035      40
   2.0        3.0      4.91212e-03      1.66489e-06        0.034      43
   3.0        4.0      3.16684e-03      1.49492e-06        0.047      43
   4.0        5.0      2.26450e-03      6.74200e-07        0.030      12
   5.0        6.0      1.72958e-03      6.68558e-07        0.039      12
   6.0        7.0      1.38208e-03      7.59555e-07        0.055      13
   7.0        8.0      1.14185e-03      3.75534e-07        0.033      13
   8.0        9.0      9.66977e-04      7.56256e-07        0.078      13
   9.0       10.0      8.35638e-04      6.53884e-07        0.078      13
  10.0       12.0      6.93192e-04      4.34859e-07        0.063      13
  12.0       14.0      5.59615e-04      2.99572e-07        0.054      13
  14.0       16.0      4.67854e-04      2.00480e-07        0.043      13
