#
#  CIJET_MassBin-3000-3600_CT10nlo_8000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.44625e-02      1.80739e-05        0.125      16
   2.0        3.0      7.25169e-03      1.56092e-05        0.215      36
   3.0        4.0      4.29319e-03      1.49352e-05        0.348      43
   4.0        5.0      2.78625e-03      1.05583e-05        0.379      12
   5.0        6.0      1.92269e-03      9.41085e-06        0.489      13
   6.0        7.0      1.38308e-03      9.70791e-06        0.702      13
   7.0        8.0      1.03662e-03      7.01829e-06        0.677      13
   8.0        9.0      7.91054e-04      8.77531e-06        1.109      13
   9.0       10.0      6.15538e-04      6.48017e-06        1.053      13
  10.0       12.0      4.52927e-04      4.70158e-06        1.038      13
  12.0       14.0      3.09027e-04      4.84478e-06        1.568      13
  14.0       16.0      2.19835e-04      4.33870e-06        1.974      13
