#
#  CIJET_MassBin-3600-4200_cteq66_6000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.86117e-02      1.94656e-05        0.105      40
   2.0        3.0      9.64151e-03      1.33815e-05        0.139      43
   3.0        4.0      5.95219e-03      1.28272e-05        0.216      43
   4.0        5.0      4.04200e-03      4.63191e-06        0.115      12
   5.0        6.0      2.92458e-03      5.58339e-06        0.191      12
   6.0        7.0      2.20777e-03      5.15030e-06        0.233      13
   7.0        8.0      1.72600e-03      4.96655e-06        0.288      13
   8.0        9.0      1.38538e-03      4.09346e-06        0.295      13
   9.0       10.0      1.13662e-03      4.33087e-06        0.381      13
  10.0       12.0      8.76808e-04      3.79988e-06        0.433      13
  12.0       14.0      6.45538e-04      3.69381e-06        0.572      13
  14.0       16.0      4.95881e-04      2.37149e-06        0.478      13
