#
#  CIJET_MassBin-4200-8000_cteq6ll_11000_LL+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.58025e-04      1.00639e-07        0.064      40
   2.0        3.0      6.33667e-05      7.49197e-08        0.118      43
   3.0        4.0      2.53342e-05      5.79915e-08        0.229      43
   4.0        5.0      7.30512e-06      3.54217e-08        0.485       8
   5.0        6.0     -2.21592e-06      9.07949e-08        4.097      12
   6.0        7.0     -7.49423e-06      6.27178e-08        0.837      13
   7.0        8.0     -1.06315e-05      2.70327e-08        0.254      13
   8.0        9.0     -1.24708e-05      4.00960e-08        0.322      13
   9.0       10.0     -1.35692e-05      3.44986e-08        0.254      12
  10.0       12.0     -1.43246e-05      3.03769e-08        0.212      13
  12.0       14.0     -1.45865e-05      2.38384e-08        0.163      13
  14.0       16.0     -1.43885e-05      2.72630e-08        0.189      13
