#
#  CIJET_MassBin-3600-4200_CT10nlo_13000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.51947e-04      1.85344e-07        0.074      40
   2.0        3.0      1.47119e-04      2.42267e-07        0.165      43
   3.0        4.0      1.00677e-04      2.36882e-07        0.235      43
   4.0        5.0      7.39683e-05      2.06434e-07        0.279      12
   5.0        6.0      5.69300e-05      2.00952e-07        0.353      12
   6.0        7.0      4.51969e-05      1.75232e-07        0.388      13
   7.0        8.0      3.68654e-05      1.40096e-07        0.380      13
   8.0        9.0      3.07308e-05      1.58296e-07        0.515      13
   9.0       10.0      2.60162e-05      1.62560e-07        0.625      13
  10.0       12.0      2.10027e-05      9.19378e-08        0.438      13
  12.0       14.0      1.60573e-05      1.26501e-07        0.788      13
  14.0       16.0      1.28550e-05      1.05000e-07        0.817      13
