#
#  CIJET_MassBin-3600-4200_CT10nlo_9000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.00633e-03      7.64182e-07        0.076      40
   2.0        3.0      6.02105e-04      7.80706e-07        0.130      43
   3.0        4.0      4.19347e-04      7.24519e-07        0.173      43
   4.0        5.0      3.11550e-04      4.10100e-07        0.132      12
   5.0        6.0      2.41558e-04      3.36988e-07        0.140      12
   6.0        7.0      1.93062e-04      3.81965e-07        0.198      13
   7.0        8.0      1.58246e-04      3.50275e-07        0.221      13
   8.0        9.0      1.32108e-04      3.94676e-07        0.299      13
   9.0       10.0      1.12338e-04      4.55592e-07        0.406      13
  10.0       12.0      9.03808e-05      1.87682e-07        0.208      13
  12.0       14.0      6.99846e-05      2.64878e-07        0.378      13
  14.0       16.0      5.57538e-05      2.45341e-07        0.440      13
