#
#  CIJET_MassBin-3000-3600_cteq66_15000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.77681e-04      3.93647e-07        0.068      16
   2.0        3.0      3.35683e-04      5.13531e-07        0.153      36
   3.0        4.0      2.30795e-04      5.74437e-07        0.249      43
   4.0        5.0      1.71342e-04      4.14418e-07        0.242      12
   5.0        6.0      1.33777e-04      4.58537e-07        0.343      13
   6.0        7.0      1.07838e-04      5.79567e-07        0.537      13
   7.0        8.0      8.96362e-05      6.27569e-07        0.700      13
   8.0        9.0      7.59738e-05      5.92573e-07        0.780      13
   9.0       10.0      6.53338e-05      5.31939e-07        0.814      13
  10.0       12.0      5.43077e-05      4.49929e-07        0.828      13
  12.0       14.0      4.33677e-05      2.40621e-07        0.555      13
  14.0       16.0      3.57681e-05      7.60804e-07        2.127      13
