#
#  CIJET_MassBin-3000-3600_CT10nlo_14000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.68350e-03      4.48702e-06        0.079      16
   2.0        3.0      3.06792e-03      3.72156e-06        0.121      36
   3.0        4.0      1.98979e-03      3.26276e-06        0.164      43
   4.0        5.0      1.41950e-03      2.81231e-06        0.198      12
   5.0        6.0      1.07285e-03      1.99358e-06        0.186      13
   6.0        7.0      8.43585e-04      3.09054e-06        0.366      13
   7.0        8.0      6.82869e-04      2.64839e-06        0.388      13
   8.0        9.0      5.66269e-04      2.56072e-06        0.452      13
   9.0       10.0      4.78938e-04      1.98978e-06        0.415      13
  10.0       12.0      3.80850e-04      1.67133e-06        0.439      13
  12.0       14.0      2.89912e-04      1.48031e-06        0.511      13
  14.0       16.0      2.28188e-04      1.96757e-06        0.862      13
