#
#  CIJET_MassBin-3600-4200_CT10nlo_10000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.26437e-03      2.76134e-06        0.065      40
   2.0        3.0      2.27849e-03      2.35405e-06        0.103      43
   3.0        4.0      1.45886e-03      2.32565e-06        0.159      43
   4.0        5.0      1.02725e-03      6.21582e-07        0.061      12
   5.0        6.0      7.67908e-04      8.62827e-07        0.112      12
   6.0        7.0      5.98392e-04      1.01936e-06        0.170      13
   7.0        8.0      4.80885e-04      1.35821e-06        0.282      13
   8.0        9.0      3.95031e-04      1.00944e-06        0.256      13
   9.0       10.0      3.30731e-04      1.52501e-06        0.461      13
  10.0       12.0      2.61758e-04      7.10882e-07        0.272      13
  12.0       14.0      1.96788e-04      5.25656e-07        0.267      13
  14.0       16.0      1.54035e-04      5.34394e-07        0.347      13
