#
#  CIJET_MassBin-3600-4200_CT10nlo_8000_LL-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.83773e-03      2.97845e-06        0.078      40
   2.0        3.0      1.98793e-03      2.17557e-06        0.109      43
   3.0        4.0      1.23826e-03      2.25824e-06        0.182      43
   4.0        5.0      8.53958e-04      5.86915e-07        0.069      12
   5.0        6.0      6.28383e-04      9.78713e-07        0.156      12
   6.0        7.0      4.83623e-04      9.52325e-07        0.197      13
   7.0        8.0      3.84892e-04      1.09427e-06        0.284      13
   8.0        9.0      3.13715e-04      8.05032e-07        0.257      13
   9.0       10.0      2.60785e-04      1.18240e-06        0.453      13
  10.0       12.0      2.04854e-04      6.00160e-07        0.293      13
  12.0       14.0      1.52462e-04      5.60563e-07        0.368      13
  14.0       16.0      1.18681e-04      3.80536e-07        0.321      13
