#
#  CIJET_MassBin-4200-8000_CT10nlo_9000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.85745e-04      2.43847e-07        0.085      40
   2.0        3.0      1.69886e-04      2.34603e-07        0.138      43
   3.0        4.0      1.17491e-04      1.83633e-07        0.156      43
   4.0        5.0      8.68400e-05      1.31040e-07        0.151       8
   5.0        6.0      6.67958e-05      9.47205e-08        0.142      12
   6.0        7.0      5.30923e-05      8.85206e-08        0.167      13
   7.0        8.0      4.31738e-05      5.54585e-08        0.128      13
   8.0        9.0      3.58362e-05      1.23999e-07        0.346      13
   9.0       10.0      3.01167e-05      1.68163e-07        0.558      12
  10.0       12.0      2.41146e-05      5.10499e-08        0.212      13
  12.0       14.0      1.83285e-05      4.68324e-08        0.256      13
  14.0       16.0      1.43531e-05      6.87852e-08        0.479      13
