#
#  CIJET_MassBin-3600-4200_cteq66_12000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.50495e-04      2.36372e-07        0.067      40
   2.0        3.0      2.04121e-04      3.14384e-07        0.154      43
   3.0        4.0      1.39302e-04      2.93167e-07        0.210      43
   4.0        5.0      1.02092e-04      2.42930e-07        0.238      12
   5.0        6.0      7.83725e-05      2.49185e-07        0.318      12
   6.0        7.0      6.20785e-05      2.04892e-07        0.330      13
   7.0        8.0      5.05262e-05      1.65506e-07        0.328      13
   8.0        9.0      4.20123e-05      1.83401e-07        0.437      13
   9.0       10.0      3.54923e-05      1.97491e-07        0.556      13
  10.0       12.0      2.85373e-05      1.12890e-07        0.396      13
  12.0       14.0      2.17450e-05      1.51479e-07        0.697      13
  14.0       16.0      1.73181e-05      1.23314e-07        0.712      13
