#
#  CIJET_MassBin-3000-3600_CT10nlo_13000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.08306e-03      5.14417e-06        0.073      16
   2.0        3.0      3.81572e-03      4.43757e-06        0.116      36
   3.0        4.0      2.46935e-03      3.92722e-06        0.159      43
   4.0        5.0      1.75808e-03      3.14667e-06        0.179      12
   5.0        6.0      1.32600e-03      2.04124e-06        0.154      13
   6.0        7.0      1.04115e-03      3.64797e-06        0.350      13
   7.0        8.0      8.41662e-04      3.09719e-06        0.368      13
   8.0        9.0      6.97038e-04      2.95678e-06        0.424      13
   9.0       10.0      5.88877e-04      2.30910e-06        0.392      13
  10.0       12.0      4.67850e-04      1.95789e-06        0.418      13
  12.0       14.0      3.55769e-04      1.71276e-06        0.481      13
  14.0       16.0      2.79796e-04      2.29360e-06        0.820      13
