#
#  CIJET_MassBin-3000-3600_cteq6ll_14000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.25444e-03      2.09662e-06        0.025      16
   2.0        3.0      4.67750e-03      1.44420e-06        0.031      36
   3.0        4.0      3.21828e-03      1.41968e-06        0.044      43
   4.0        5.0      2.43725e-03      7.53778e-07        0.031      12
   5.0        6.0      1.95454e-03      5.18875e-07        0.027      13
   6.0        7.0      1.62938e-03      1.04391e-06        0.064      13
   7.0        8.0      1.39700e-03      1.00000e-06        0.072      13
   8.0        9.0      1.22292e-03      7.59555e-07        0.062      13
   9.0       10.0      1.08777e-03      5.99145e-07        0.055      13
  10.0       12.0      9.36385e-04      6.17584e-07        0.066      13
  12.0       14.0      7.88962e-04      4.31158e-07        0.055      13
  14.0       16.0      6.82885e-04      7.67948e-07        0.112      13
